0,0.1,0.2,0.3,0.4
0.07957212304131434,0.0696315431333617,0.06462918934315534,0.06172081788786414,0.05975734263806567
0.002875964193360403,0.01003571774244989,0.02332738018031364,0.04009239844910013,0.057498001737111795
0.062353178127693185,0.054377509021029266,0.04946088848154497,0.0463020605268472,0.044371781178225066
0.00273595395307077,0.01257359736591435,0.035962330855400036,0.06852352242771466,0.10226014169354106
0.10913783799912177,0.09639899748966459,0.08712310492253188,0.08168211234270813,0.07899350901774335
0.020177338795666612,0.0481299624282844,0.07578411188910446,0.09592671946347339,0.10962884845122786
1.4083139006246234e-06,5.445280219422264e-06,1.6872599816541288e-05,4.473317490391726e-05,0.00010353674076867378
0.13043806747845302,0.09802570978137075,0.07381935924393908,0.057986027922220275,0.04790064451011426
0.021114404733594938,0.0389770133759388,0.058683888604542836,0.07849237324503662,0.09623398537203268
0.00031967097096519126,0.0012369673988750663,0.0036863981824453163,0.009021377552730669,0.018435157632191945
0.11894914503438321,0.1067599271304234,0.10340837354554966,0.10253441349359256,0.10210772861408457
0.00020085141295914932,0.0007584568984779106,0.002248005576047346,0.005644468846271444,0.01234800652973329
0.0014233070382108747,0.006235584131211613,0.017468307056250597,0.035002810119583214,0.056203763999400455
0.05990987951911144,0.08507545966734312,0.09938995965593925,0.10669557347040881,0.11063318575149088
2.3944687957338262e-05,0.00014005982832243267,0.0006059107298159628,0.002038007775174517,0.005428148472760447
0.10941089326689526,0.09567865717439891,0.08569023772416211,0.07863715748897245,0.07348124438615286
0.045978512959140974,0.06361284902344133,0.07675541399027433,0.08634539282020137,0.09308175123708495
0.021461165315432497,0.03856000910391231,0.05350844453288071,0.06577724167888929,0.07548805991070857
0.01862971545074856,0.046569973664992756,0.07582456982295867,0.09859354143812829,0.11279247830024297
0.059461248674671195,0.06207619332722629,0.06575002627939108,0.06985762490339767,0.07405104079959239
0.039198958783481785,0.07747151430849834,0.10489897439578266,0.12096627608987554,0.13110271932712095
0.01762636231312662,0.0294095396216008,0.040928647911779595,0.051465909040468105,0.06037108365088813
0.11705917338695712,0.09426238133616886,0.08247244780698663,0.07633412505647649,0.07249629076184745
0.010795519355146155,0.02098962826798676,0.031203122914581626,0.04092677887806397,0.049547307050875136
0.02933456185310206,0.0570693119422927,0.0788047662583736,0.09278216205202876,0.10083257312380474
0.07827231629363249,0.0773847365699738,0.07941460648597494,0.08109767059365132,0.08254470555791409
0.01676293502508237,0.034664226222531715,0.05479275822436307,0.0740912378252947,0.09049363477586789
0.026338348054856908,0.03852652081597947,0.049186761362888375,0.0580370208579347,0.06567944137419808
0.0478830917501619,0.07016417706423335,0.08453430075110673,0.0938648983577857,0.10041471106722648
0.0643690942025561,0.0877642318840632,0.10052002987267956,0.1074079348631271,0.11184015541150882
0.0634255467843193,0.07441742963080208,0.08141395218038705,0.08618429204086413,0.08962435221617335
0.0398368366517091,0.05925202872362982,0.07204309475222895,0.08104686778117201,0.08734020831755115
0.0792245974678883,0.07241089036693185,0.07261612248113955,0.07402178445511416,0.07591024512157754
0.09020848887349339,0.07394305484783922,0.06547275502203753,0.061768536215950576,0.06038388146527831
0.00013629935638688196,0.0007907812145093729,0.0032540649236029394,0.009763908311113668,0.02185515790034174
0.053954439210816975,0.04314454116262043,0.03668446339654698,0.03426869186710553,0.03584209140238226
0.0002628503204025634,0.0014356533332207989,0.005784193264856086,0.01674577611217991,0.034388504554449015
0.02644449747853157,0.05277057426438088,0.07791632064306597,0.09568888044014363,0.10723442607952652
6.7894060246098675e-06,3.449821477827797e-05,0.00014352585281081077,0.0004951639195954982,0.0014481473211304774
0.004214627693704997,0.013585827518932092,0.029457945347717018,0.04895034997058616,0.06754151015312297
0.09784693511521461,0.08473559039083797,0.07672309481655068,0.0715847814650312,0.0682933815466427
0.05372720422273432,0.07880197295442182,0.09502190359789689,0.10455586516076143,0.11006172080834334
3.836406244146621e-07,2.7962373721546196e-06,1.603558841230951e-05,7.231122318797841e-05,0.0002693252856487832
0.022578842206531037,0.0457205623129668,0.06803605710487978,0.08538986221145672,0.09762563924360279
0.040110371799210044,0.06789316366543033,0.08695218932567264,0.09808503690324888,0.10468342209675977
0.026333738932538965,0.05442818567890413,0.07956412860314196,0.09656846650791531,0.10676304714752974
0.07351233471973302,0.07368927588217036,0.07916090027356545,0.08596365279559137,0.09241204347136636
0.04731557164575415,0.07158815443381776,0.08888419098291962,0.10076106384676597,0.10838994367358323
0.19889030353536236,0.19737601395788817,0.19425815616267542,0.18844224319189587,0.17900038479712074
0.05270192347472431,0.0328748166615096,0.022044909314313445,0.017349792308375456,0.01648315721207645
0.10700800953692122,0.10189639269469719,0.10086643253117131,0.10068597194852222,0.10053483708910597
0.10139518334936555,0.09649797218267082,0.09614027397902077,0.09706475110346444,0.09863821227845337
0.08291327305753135,0.041758862379623805,0.01953445455561109,0.009555207068592609,0.005326836816870184
0.00975785534351985,0.020181338007569494,0.03169858579673388,0.04330748141694807,0.05358237383227369
0.1532815301995511,0.12406219918650865,0.10324502428646609,0.09511406684402017,0.09592400497994318
